timestamp,meid,cell_id,node_id,format,DRB_MeanActiveUeDl,DRB_PdcpSduDelayDl,RRU_PrbUsedDl,TB_TotNbrDlInitial_16Qam,TB_TotNbrDlInitial_64Qam,TB_TotNbrDlInitial_Qpsk,UE_DRB_BlerDl_UEID,UE_DRB_EstabSucc_5QI_UEID,UE_DRB_PdcpSduDelayDl_UEID,UE_DRB_RelActNbr_5QI_UEID,UE_DRB_UEThpDl_UEID,UE_HO_SrcCellQual_RS-SINR_UEID,UE_HO_TrgtCellQual_RS-SINR_UEID,UE_RRU_PrbUsedDl_UEID,UE_TB_TotNbrDlInitial_16Qam_UEID,UE_TB_TotNbrDlInitial_64Qam_UEID,UE_TB_TotNbrDlInitial_Qpsk_UEID
030303031,3,F1,,0.0,,11.071305,,,,,,,,,,,,,,,
2025-12-08T18:28:57.956515+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:58.162874+00:00,gnb:131-133-31000000,unknown,2,F1,,4.614454,,,,,,,,,,,,,,,
2025-12-08T18:28:58.162986+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.228909,,,,,,,,
2025-12-08T18:28:58.163052+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:58.163216+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:58.163279+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.163340+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.163489+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:58.163553+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17163.470351,,,61,0,400,0
2025-12-08T18:28:58.163614+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:58.370332+00:00,gnb:131-133-31000000,unknown,2,F1,,4.613029,,,,,,,,,,,,,,,
2025-12-08T18:28:58.370448+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:58.370513+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.226057,,,,,,,,
2025-12-08T18:28:58.370670+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:58.370732+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.370802+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.406833+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:58.406960+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17164.089203,,,61,0,400,0
2025-12-08T18:28:58.407029+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:58.591409+00:00,gnb:131-133-31000000,unknown,2,F1,,4.61561,,,,,,,,,,,,,,,
2025-12-08T18:28:58.591521+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.23122,,,,,,,,
2025-12-08T18:28:58.591586+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:58.794601+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:58.794772+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.794861+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:58.795114+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:58.795184+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:58.795244+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17164.71708,,,61,0,400,0
2025-12-08T18:28:59.002054+00:00,gnb:131-133-31000000,unknown,2,F1,,4.61156,,,,,,,,,,,,,,,
2025-12-08T18:28:59.002169+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:59.002232+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.22312,,,,,,,,
2025-12-08T18:28:59.040960+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:59.041065+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.041128+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.041301+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:59.041374+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17165.342713,,,61,0,400,0
2025-12-08T18:28:59.041438+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:59.209859+00:00,gnb:131-133-31000000,unknown,2,F1,,4.614708,,,,,,,,,,,,,,,
2025-12-08T18:28:59.209979+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.229415,,,,,,,,
2025-12-08T18:28:59.210042+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:59.248448+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:59.248736+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.248883+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.249167+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:59.249300+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17165.967162,,,61,0,400,0
2025-12-08T18:28:59.249383+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:59.418156+00:00,gnb:131-133-31000000,unknown,2,F1,,4.614185,,,,,,,,,,,,,,,
2025-12-08T18:28:59.418271+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.22837,,,,,,,,
2025-12-08T18:28:59.418340+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:59.453343+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:59.453472+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.453540+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.453698+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,61,0,400,0,,,,,,,,,,,
2025-12-08T18:28:59.453763+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:28:59.453832+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17166.560649,,,61,0,400,0
2025-12-08T18:28:59.670479+00:00,gnb:131-133-31000000,unknown,2,F1,,4.525306,,,,,,,,,,,,,,,
2025-12-08T18:28:59.670589+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,9.050612,,,,,,,,
2025-12-08T18:28:59.670652+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:28:59.877963+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:28:59.878136+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.878219+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:28:59.878523+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,52,0,400,0,,,,,,,,,,,
2025-12-08T18:28:59.878614+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17167.691875,,,52,0,400,0
2025-12-08T18:28:59.878686+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:00.085011+00:00,gnb:131-133-31000000,unknown,2,F1,,4.482351,,,,,,,,,,,,,,,
2025-12-08T18:29:00.085124+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:00.085187+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.964702,,,,,,,,
2025-12-08T18:29:00.130445+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:00.130657+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.130767+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.130984+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:00.131096+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:00.131200+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17169.047005,,,48,0,400,0
2025-12-08T18:29:00.703451+00:00,gnb:131-133-31000000,unknown,2,F1,,4.484853,,,,,,,,,,,,,,,
2025-12-08T18:29:00.704127+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:00.706892+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.969705,,,,,,,,
2025-12-08T18:29:00.707194+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:00.707269+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.707338+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.707503+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:00.707574+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17170.407788,,,48,0,400,0
2025-12-08T18:29:00.707641+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:00.707826+00:00,gnb:131-133-31000000,unknown,2,F1,,4.480803,,,,,,,,,,,,,,,
2025-12-08T18:29:00.707891+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:00.707951+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.961605,,,,,,,,
2025-12-08T18:29:00.874744+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:00.874860+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.874926+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:00.875463+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:00.875546+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17171.764473,,,48,0,400,0
2025-12-08T18:29:00.875625+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:01.082338+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483885,,,,,,,,,,,,,,,
2025-12-08T18:29:01.082448+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:01.082511+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.96777,,,,,,,,
2025-12-08T18:29:01.119571+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:01.120289+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.120589+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.120938+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:01.121159+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:01.121339+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17173.118119,,,48,0,400,0
2025-12-08T18:29:01.289618+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483512,,,,,,,,,,,,,,,
2025-12-08T18:29:01.289884+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:01.290322+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967024,,,,,,,,
2025-12-08T18:29:01.324937+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:01.325057+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.325126+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.325299+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:01.325362+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:01.325422+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17174.436371,,,48,0,400,0
2025-12-08T18:29:01.698525+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483563,,,,,,,,,,,,,,,
2025-12-08T18:29:01.698634+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967125,,,,,,,,
2025-12-08T18:29:01.698701+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:01.698874+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:01.698947+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.699011+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:01.735186+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:01.735340+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:01.735412+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17175.782982,,,48,0,400,0
2025-12-08T18:29:02.273808+00:00,gnb:131-133-31000000,unknown,2,F1,,4.482251,,,,,,,,,,,,,,,
2025-12-08T18:29:02.273941+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.964502,,,,,,,,
2025-12-08T18:29:02.274013+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:02.274226+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:02.274299+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.274354+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.274485+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:02.274543+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17177.116883,,,48,0,400,0
2025-12-08T18:29:02.274599+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:02.274729+00:00,gnb:131-133-31000000,unknown,2,F1,,4.484753,,,,,,,,,,,,,,,
2025-12-08T18:29:02.276889+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:02.277025+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.969505,,,,,,,,
2025-12-08T18:29:02.397402+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:02.397516+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.397580+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.397738+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:02.397807+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:02.397864+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17178.456475,,,48,0,400,0
2025-12-08T18:29:02.603650+00:00,gnb:131-133-31000000,unknown,2,F1,,4.480703,,,,,,,,,,,,,,,
2025-12-08T18:29:02.604080+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.961405,,,,,,,,
2025-12-08T18:29:02.604225+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:02.642943+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:02.643271+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.643435+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.643685+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:02.643839+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:02.643994+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17179.792057,,,48,0,400,0
2025-12-08T18:29:02.810208+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483851,,,,,,,,,,,,,,,
2025-12-08T18:29:02.810314+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:02.810378+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967701,,,,,,,,
2025-12-08T18:29:02.845761+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:02.845985+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.846083+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:02.846246+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:02.846310+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17181.124678,,,48,0,400,0
2025-12-08T18:29:02.846368+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:03.053598+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483512,,,,,,,,,,,,,,,
2025-12-08T18:29:03.053714+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:03.053785+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967024,,,,,,,,
2025-12-08T18:29:03.258684+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:03.258886+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.258991+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.259292+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:03.259381+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17182.422262,,,48,0,400,0
2025-12-08T18:29:03.259447+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:03.875145+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483563,,,,,,,,,,,,,,,
2025-12-08T18:29:03.875261+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967125,,,,,,,,
2025-12-08T18:29:03.875324+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:03.875462+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:03.875518+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.875572+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.875702+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:03.875759+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17183.748011,,,48,0,400,0
2025-12-08T18:29:03.875822+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:03.875950+00:00,gnb:131-133-31000000,unknown,2,F1,,4.482251,,,,,,,,,,,,,,,
2025-12-08T18:29:03.876004+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.964502,,,,,,,,
2025-12-08T18:29:03.876056+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:03.972174+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:03.972348+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.972455+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:03.972663+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:03.975801+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:03.975878+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17185.061179,,,48,0,400,0
2025-12-08T18:29:04.092648+00:00,gnb:131-133-31000000,unknown,2,F1,,4.484687,,,,,,,,,,,,,,,
2025-12-08T18:29:04.092920+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:04.093076+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.969374,,,,,,,,
2025-12-08T18:29:04.130432+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:04.130731+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.130888+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.131107+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:04.131227+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17186.380072,,,48,0,400,0
2025-12-08T18:29:04.131343+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:04.297850+00:00,gnb:131-133-31000000,unknown,2,F1,,4.480603,,,,,,,,,,,,,,,
2025-12-08T18:29:04.297968+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.961205,,,,,,,,
2025-12-08T18:29:04.298033+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:04.332859+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:04.332979+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.333047+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.333206+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
2025-12-08T18:29:04.333269+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17187.69504,,,48,0,400,0
2025-12-08T18:29:04.333327+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,0.0,,,0,0,0,0
2025-12-08T18:29:04.543283+00:00,gnb:131-133-31000000,unknown,2,F1,,4.483751,,,,,,,,,,,,,,,
2025-12-08T18:29:04.543421+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,0.0,,,,,,,,
2025-12-08T18:29:04.543484+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.967501,,,,,,,,
2025-12-08T18:29:04.747235+00:00,gnb:131-133-31000000,unknown,2,F1,,,,,,,,,,,,,,,,,
2025-12-08T18:29:04.747338+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.747402+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2025-12-08T18:29:04.747640+00:00,gnb:131-133-31000000,CELL_1111,2,F1,2,,48,0,400,0,,,,,,,,,,,
